experiment_id,scenario,model_time,H_before,H_after,Hf_before,Hf_after,reason,perturbation_magnitude,reinforcement,temporal_weight_before,temporal_weight_after
A_n1,quiet_market,80.002,29.49302702931531,33.72800177170913,29.49302702931531,33.72800177170913,perturbation_or_reinforcement,0.016581961870739258,-0.047624367737261614,0.9767719529208579,0.979658644998441
A_n1,volume_shock,2.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,-0.08455550378826522,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,3.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.10552104345285959,0.08544449621173478,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,4.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,0.06544449621173477,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,5.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,-0.08455550378826522,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,6.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,-0.08455550378826522,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,7.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,0.06544449621173477,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,8.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,0.06544449621173477,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,9.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,0.06544449621173477,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,10.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,0.06544449621173477,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,11.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,0.06544449621173477,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,12.002,32.5,32.5,32.5,32.5,perturbation_or_reinforcement,0.005521043452859585,-0.08455550378826522,0.9788982195382248,0.9788982195382248
A_n1,volume_shock,13.002,32.5,36.97873607298666,32.5,36.97873607298666,perturbation_or_reinforcement,0.11751915980295237,0.1003049607701652,0.9788982195382248,0.9814301051788463
A_n1,volume_shock,14.002,36.97873607298666,27.275557410145524,36.97873607298666,27.275557410145524,perturbation_or_reinforcement,-0.008900921083659703,-0.10463846652812822,0.9814301051788463,0.9749074266719782
A_n1,volume_shock,15.002,27.275557410145524,23.061525113638805,27.275557410145524,23.061525113638805,perturbation_or_reinforcement,-0.01729577883264356,0.013991767186024684,0.9749074266719782,0.9703907701049007
A_n1,volume_shock,16.002,23.061525113638805,29.43169889301483,23.061525113638805,29.43169889301483,perturbation_or_reinforcement,0.13349102739604654,-0.0490401590002502,0.9703907701049007,0.976724119317914
A_n1,volume_shock,17.002,29.43169889301483,32.523409034163635,29.43169889301483,32.523409034163635,perturbation_or_reinforcement,0.014323908157228631,0.061907804024062985,0.976724119317914,0.9789132464731737
A_n1,volume_shock,18.002,32.523409034163635,29.859077417770514,32.523409034163635,29.859077417770514,perturbation_or_reinforcement,-0.011581406851638568,-0.08071739881676887,0.9789132464731737,0.9770534191830218
A_n1,volume_shock,19.002,29.859077417770514,32.61339406793317,29.859077417770514,32.61339406793317,perturbation_or_reinforcement,0.0026467302545644753,0.06567835274491121,0.9770534191830218,0.9789708117583192
A_n1,volume_shock,20.002,32.61339406793317,31.18022995033658,32.61339406793317,31.18022995033658,perturbation_or_reinforcement,0.032010686324907243,-0.07757934215820995,0.9789708117583192,0.9780149310276919
A_n1,volume_shock,21.002,31.18022995033658,31.92208993066003,31.18022995033658,31.92208993066003,perturbation_or_reinforcement,0.0020446240455092857,0.06771925308977006,0.9780149310276919,0.9785203301090355
A_n1,volume_shock,22.002,31.92208993066003,32.78489330479911,31.92208993066003,32.78489330479911,perturbation_or_reinforcement,0.00038254801625213844,0.07620060592436062,0.9785203301090355,0.9790796575808903
A_n1,volume_shock,23.002,32.78489330479911,32.6150143764623,32.78489330479911,32.6150143764623,perturbation_or_reinforcement,0.016152895103467152,-0.07796694008316035,0.9790796575808903,0.9789718454227675
A_n1,volume_shock,24.002,32.6150143764623,34.29063237605675,32.6150143764623,34.29063237605675,perturbation_or_reinforcement,-0.006602961290117369,-0.06440523151116256,0.9789718454227675,0.9799890378979121
A_n1,volume_shock,25.002,34.29063237605675,40.221124771974665,34.29063237605675,40.221124771974665,perturbation_or_reinforcement,-0.005620903851591433,0.07792145449773731,0.9799890378979121,0.9829142347050163
A_n1,volume_shock,26.002,40.221124771974665,30.887738448485635,40.221124771974665,30.887738448485635,perturbation_or_reinforcement,0.02954074303747728,-0.08490394828197934,0.9829142347050163,0.9778090705089492
A_n1,volume_shock,27.002,30.887738448485635,35.77074428962493,30.887738448485635,35.77074428962493,perturbation_or_reinforcement,-0.0028099216767559516,-0.06511430723616093,0.9778090705089492,0.9808090483683042
A_n1,volume_shock,28.002,35.77074428962493,27.80001915713997,35.77074428962493,27.80001915713997,perturbation_or_reinforcement,0.02654617887796222,-0.0983898101075202,0.9808090483683042,0.9753749335849755
A_n1,volume_shock,29.002,27.80001915713997,30.74754371517266,27.80001915713997,30.74754371517266,perturbation_or_reinforcement,0.0018336510914770832,0.0641814137745109,0.9753749335849755,0.9777090261825577
A_n1,volume_shock,30.002,30.74754371517266,34.49461054126431,30.74754371517266,34.49461054126431,perturbation_or_reinforcement,-0.0038574853863214643,-0.06014976320479894,0.9777090261825577,0.9801061844675149
A_n1,volume_shock,31.002,34.49461054126431,27.098782557402856,34.49461054126431,27.098782557402856,perturbation_or_reinforcement,0.12662666207673942,-0.07896173551965699,0.9801061844675149,0.9747458234885414
A_n1,volume_shock,32.002,27.098782557402856,30.257166394128056,27.098782557402856,30.257166394128056,perturbation_or_reinforcement,-0.0035159840391075833,0.06797297771325356,0.9747458234885414,0.9773518788199747
A_n1,volume_shock,33.002,30.257166394128056,31.9163828933117,30.257166394128056,31.9163828933117,perturbation_or_reinforcement,0.021033163966826973,-0.0933014517680461,0.9773518788199747,0.9785165308386495
A_n1,volume_shock,34.002,31.9163828933117,31.63628284324405,31.9163828933117,31.63628284324405,perturbation_or_reinforcement,0.004512355775937593,0.06614867455711995,0.9785165308386495,0.9783283974208877
A_n1,volume_shock,35.002,31.63628284324405,32.84785354248232,31.63628284324405,32.84785354248232,perturbation_or_reinforcement,0.024468586642294777,0.04962793602883363,0.9783283974208877,0.9791193344940179
A_n1,volume_shock,36.002,32.84785354248232,32.92362917750738,32.84785354248232,32.92362917750738,perturbation_or_reinforcement,0.10910326306174692,0.08826941266850903,0.9791193344940179,0.9791668884357423
A_n1,volume_shock,37.002,32.92362917750738,36.16573315304374,32.92362917750738,36.16573315304374,perturbation_or_reinforcement,0.025884826301434457,0.0720146319608184,0.9791668884357423,0.9810166426956948
A_n1,volume_shock,38.002,36.16573315304374,31.396935376690223,36.16573315304374,31.396935376690223,perturbation_or_reinforcement,0.0019989738550196205,0.08126703336791785,0.9810166426956948,0.9781650057257708
A_n1,volume_shock,39.002,31.396935376690223,38.88649806914571,31.396935376690223,38.88649806914571,perturbation_or_reinforcement,0.02667163549809571,0.08043028079141895,0.9781650057257708,0.9823330429827779
A_n1,volume_shock,40.002,38.88649806914571,34.648608454639444,38.88649806914571,34.648608454639444,perturbation_or_reinforcement,0.007493203302517964,0.08963769948756004,0.9823330429827779,0.9801937222976865
A_n1,volume_shock,41.002,34.648608454639444,29.521702626574,34.648608454639444,29.521702626574,perturbation_or_reinforcement,-0.00011955313915120412,-0.06958438363216776,0.9801937222976865,0.9767942514039987
A_n1,volume_shock,42.002,29.521702626574,30.86327912186742,29.521702626574,30.86327912186742,perturbation_or_reinforcement,0.007755069323878656,0.0718603864664116,0.9767942514039987,0.9777916808133612
A_n1,volume_shock,43.002,30.86327912186742,36.171867611922586,30.86327912186742,36.171867611922586,perturbation_or_reinforcement,0.021957216781698367,-0.06259684002445506,0.9777916808133612,0.9810198313731805
A_n1,volume_shock,44.002,36.171867611922586,31.819135196469222,36.171867611922586,31.819135196469222,perturbation_or_reinforcement,0.0028312989117504515,0.08268518935534051,0.9810198313731805,0.9784515842265866
A_n1,volume_shock,45.002,31.819135196469222,24.622263974946158,31.819135196469222,24.622263974946158,perturbation_or_reinforcement,-0.007372661223638891,-0.07656117301474172,0.9784515842265866,0.9722413171406606
A_n1,volume_shock,46.002,24.622263974946158,35.343061764967906,24.622263974946158,35.343061764967906,perturbation_or_reinforcement,0.133753336077014,-0.04195163360746326,0.9722413171406606,0.9805790904509379
A_n1,volume_shock,47.002,35.343061764967906,23.79993949501032,35.343061764967906,23.79993949501032,perturbation_or_reinforcement,0.06994203210290936,-0.04981274894155627,0.9805790904509379,0.9712961084150159
A_n1,volume_shock,48.002,23.79993949501032,32.16940844563403,23.79993949501032,32.16940844563403,perturbation_or_reinforcement,0.022509893476463674,-0.07736489335696134,0.9712961084150159,0.9786836931475923
A_n1,volume_shock,49.002,32.16940844563403,34.78894355332187,32.16940844563403,34.78894355332187,perturbation_or_reinforcement,0.012372714406652883,0.08506942706347212,0.9786836931475923,0.9802728255186691
A_n1,volume_shock,50.002,34.78894355332187,22.685230858626163,34.78894355332187,22.685230858626163,perturbation_or_reinforcement,0.10933769705416713,-0.07746969371792967,0.9802728255186691,0.9699070877766367
A_n1,volume_shock,51.002,22.685230858626163,31.088571848366627,22.685230858626163,31.088571848366627,perturbation_or_reinforcement,0.0227711311823107,0.05450168485091414,0.9699070877766367,0.9779508325835194
A_n1,volume_shock,52.002,31.088571848366627,31.71526486509529,31.088571848366627,31.71526486509529,perturbation_or_reinforcement,0.011497615940833069,-0.07119020260495876,0.9779508325835194,0.9783817796154358
A_n1,volume_shock,53.002,31.71526486509529,35.65223029342165,31.71526486509529,35.65223029342165,perturbation_or_reinforcement,0.04204234101142355,-0.10325194130170467,0.9783817796154358,0.9807458725464849
A_n1,volume_shock,54.002,35.65223029342165,28.412018326742025,35.65223029342165,28.412018326742025,perturbation_or_reinforcement,0.00746145593142724,-0.06844918803464188,0.9807458725464849,0.9758989167465264
A_n1,volume_shock,55.002,28.412018326742025,33.31334690868934,28.412018326742025,33.31334690868934,perturbation_or_reinforcement,0.017460338302909762,-0.08338364912143571,0.9758989167465264,0.9794080787477152
A_n1,volume_shock,56.002,33.31334690868934,30.751250523352418,33.31334690868934,30.751250523352418,perturbation_or_reinforcement,0.007795009578762023,-0.07468100444308075,0.9794080787477152,0.9777116830052954
A_n1,volume_shock,57.002,30.751250523352418,37.044707341100725,30.751250523352418,37.044707341100725,perturbation_or_reinforcement,0.13475909073544473,-0.09308087172881305,0.9777116830052954,0.9814628670491419
A_n1,volume_shock,58.002,37.044707341100725,29.279126095434467,37.044707341100725,29.279126095434467,perturbation_or_reinforcement,0.003732397806887668,-0.08513958059701332,0.9814628670491419,0.9766042592850821
A_n1,volume_shock,59.002,29.279126095434467,30.705565598045478,29.279126095434467,30.705565598045478,perturbation_or_reinforcement,0.006593961169876186,0.07152903614802267,0.9766042592850821,0.9776788944697662
A_n1,volume_shock,60.002,30.705565598045478,33.78565317272677,30.705565598045478,33.78565317272677,perturbation_or_reinforcement,0.02454298232044495,-0.0901750617839279,0.9776788944697662,0.979693000380734
A_n1,volume_shock,61.002,33.78565317272677,37.155896740029235,33.78565317272677,37.155896740029235,perturbation_or_reinforcement,0.03577090825753652,0.039008395734338536,0.979693000380734,0.9815178237887956
A_n1,volume_shock,62.002,37.155896740029235,30.0672133464304,37.155896740029235,30.0672133464304,perturbation_or_reinforcement,0.00383604603917854,-0.08513544045897806,0.9815178237887956,0.977210439610724
A_n1,volume_shock,63.002,30.0672133464304,36.2711154774496,30.0672133464304,36.2711154774496,perturbation_or_reinforcement,0.03164968851126483,-0.09136622340092274,0.977210439610724,0.9810712717290588
A_n1,volume_shock,64.002,36.2711154774496,27.451336201434398,36.2711154774496,27.451336201434398,perturbation_or_reinforcement,-0.004367294718430943,-0.08012200931278059,0.9810712717290588,0.9750660815852578
A_n1,volume_shock,65.002,27.451336201434398,31.903813182101793,27.451336201434398,31.903813182101793,perturbation_or_reinforcement,0.013606208426217063,0.06805943326501819,0.9750660815852578,0.9785081582296588
A_n1,volume_shock,66.002,31.903813182101793,32.87432918614992,31.903813182101793,32.87432918614992,perturbation_or_reinforcement,0.013276558010104711,-0.08819760077982791,0.9785081582296588,0.9791359742675024
A_n1,volume_shock,67.002,32.87432918614992,34.29618081296291,32.87432918614992,34.29618081296291,perturbation_or_reinforcement,0.019580020145033333,0.05632704246028003,0.9791359742675024,0.97999224266732
A_n1,volume_shock,68.002,34.29618081296291,40.32513386056375,34.29618081296291,40.32513386056375,perturbation_or_reinforcement,0.036865567699126654,0.052978495231746296,0.97999224266732,0.9829579257064773
A_n1,volume_shock,69.002,40.32513386056375,38.69742620586247,40.32513386056375,38.69742620586247,perturbation_or_reinforcement,0.0214778527338553,0.058191241911973196,0.9829579257064773,0.9822474947009615
A_n1,volume_shock,70.002,38.69742620586247,35.608565415659626,38.69742620586247,35.608565415659626,perturbation_or_reinforcement,0.013647678162923164,0.06622255679474962,0.9822474947009615,0.9807224912902454
A_n1,volume_shock,71.002,35.608565415659626,38.96448347443081,35.608565415659626,38.96448347443081,perturbation_or_reinforcement,0.018210085223149586,0.09076240467022646,0.9807224912902454,0.9823680889085094
