experiment_id,parameter,count,min,max,mean,std,p01,p05,p50,p95,p99,abs_max,starting_value,ending_value
ALL,direction_state:bias,13875,-5.0,5.0,0.09571497820462202,1.1731194657802144,-4.0314563910028784,-1.4546989171177271,-0.017153652671002367,1.971620789432279,4.026442641168193,5.0,0.0,-3.192667564253746
ALL,direction_state:directional_volume,13875,-5.0,5.0,-0.09052654816980127,1.4006328453414023,-5.0,-2.895170695712536,0.0,2.016096919926272,4.1269167020151984,5.0,0.0,-0.14842081980850033
ALL,direction_state:directional_volume^2,9250,-5.0,5.0,-0.08452757049580503,1.8451843479883074,-5.0,-2.71070448480609,0.0,4.125925152679571,5.0,5.0,0.0,1.548090058016444
ALL,direction_state:directional_volume^3,4625,-5.0,5.0,1.4052853250423687,2.3111611426987015,-5.0,-3.0594332509130076,1.5578185784692151,4.970727139841809,5.0,5.0,0.0,3.766827072393174
ALL,direction_state:price_acceleration,13875,-5.0,5.0,-0.4204060617449291,1.8125554201820364,-5.0,-4.468304742337158,-0.0058634592572646815,1.9427118867864928,5.0,5.0,0.0,-0.6908233096451775
ALL,direction_state:price_acceleration^2,9250,-5.0,5.0,0.1725877824331733,2.5448912441408607,-5.0,-4.914598697778154,0.0,4.885648014756202,5.0,5.0,0.0,-1.097009628565478
ALL,direction_state:price_acceleration^3,4625,-5.0,5.0,-0.14052247632173862,3.196700105418249,-5.0,-4.99997582295294,-0.043194372113598334,5.0,5.0,5.0,0.0,-3.103744365882788
ALL,direction_state:price_displacement,13875,-5.0,5.0,0.0019592226354311565,1.5058264951757696,-5.0,-3.6776291529494354,0.19899221660741193,2.1290981472133663,5.0,5.0,0.0,-1.0162007461088844
ALL,direction_state:price_displacement^2,9250,-5.0,5.0,-0.1771817107250391,2.203618220769328,-5.0,-4.908604544673358,-0.06185600346234854,4.584485950200736,5.0,5.0,0.0,-4.074715913836864
ALL,direction_state:price_displacement^3,4625,-5.0,5.0,0.3480331875961669,2.7215356692244224,-5.0,-4.983835496086396,0.07331144639948974,4.999771762874062,5.0,5.0,0.0,-2.543480097290486
ALL,direction_state:price_velocity,13875,-5.0,5.0,-0.0001370102596353824,1.5479181611946964,-5.0,-3.7166781317955078,0.20689161689693575,2.1930342519856616,5.0,5.0,0.0,-3.0149806382518367
ALL,direction_state:price_velocity^2,9250,-5.0,5.0,-0.18322467365970904,2.2217747481980004,-5.0,-4.909765374158465,-0.06521762011351548,4.586266421438505,5.0,5.0,0.0,-4.381960780429507
ALL,direction_state:price_velocity^3,4625,-5.0,5.0,0.3563602365146555,2.768393539584671,-5.0,-4.984542661588988,0.06978301044175012,5.0,5.0,5.0,0.0,-4.444846233159644
ALL,direction_state:price_velocity_x_acceleration,13875,-5.0,5.0,-0.0027225712186342197,1.4953255134083165,-5.0,-2.8399816773146314,0.0,2.3527857996184793,5.0,5.0,0.0,-3.194321404941703
ALL,direction_state:relative_volume,13875,-5.0,5.0,-0.06901185858590819,1.1628718705412804,-4.364567984519855,-3.598315905316809,0.0,1.521362721320325,1.649978320598297,5.0,0.0,-0.10023821408496938
ALL,direction_state:relative_volume^2,9250,-0.3834040955574122,5.0,0.8586826516882285,1.695697212039399,-0.27151103037886387,-0.21293725935333838,0.0,4.7218923661855525,4.916034488894704,5.0,0.0,3.4046349588462554
ALL,direction_state:relative_volume^3,4625,-0.8449104868846922,0.11257139030131023,-0.3050665712143429,0.35708011472590867,-0.797482494030051,-0.787500500050788,-0.0006574800795277336,0.07374514889920473,0.09013103850844906,0.8449104868846922,0.0,-0.7055632522263995
ALL,direction_state:relative_volume_x_price_velocity,13875,-5.0,5.0,-0.09908491553949784,0.9859764359637707,-3.4014055110938672,-1.8589502958079385,0.0,0.6708727474906191,3.5804171235733944,5.0,0.0,0.5059857673640373
ALL,direction_state:spread,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,direction_state:spread^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,direction_state:spread^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,direction_state:spread_change,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,direction_state:spread_change^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,direction_state:spread_change^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,direction_state:volume_density,13875,-5.0,5.0,-0.06537016784016186,1.1671658854614122,-4.368697947879168,-3.602815002220432,0.0,1.5476499092924807,1.675341722875681,5.0,0.0,-0.07705042234286949
ALL,direction_state:volume_density^2,9250,-0.36837855538117154,5.0,0.8556304474496187,1.69220892522168,-0.26470374338294794,-0.2025203287275243,0.0,4.723148538707117,4.917127649822539,5.0,0.0,3.3846838134084534
ALL,direction_state:volume_density^3,4625,-1.0537901115176231,0.10837350032381488,-0.40744935511122193,0.46447521639020806,-1.025059213434228,-1.0015020177185778,-0.0008584229299680008,0.07168478649719408,0.0869290065934202,1.0537901115176231,0.0,-0.9284796245914637
ALL,direction_state:volume_density_x_price_displacement,13875,-5.0,5.0,-0.07564214090192116,0.9965139311599133,-3.4073578006499576,-1.8692740452677543,0.0,1.2035980352277325,3.568391989912968,5.0,0.0,1.5318058255153235
ALL,direction_state:volume_log,13875,-5.0,5.0,-0.27828887789178225,0.9883576934718455,-3.1650597070871704,-1.9875634320399793,-0.002000167668329489,0.7235022364937622,3.0366328276189463,5.0,0.0,-1.8502378518669176
ALL,direction_state:volume_log^2,9250,-0.9738223206919596,5.0,1.085598052324385,1.9913901677060004,-0.9048526036523399,-0.6519399298704375,0.0,4.746600681443148,4.838402614218674,5.0,0.0,4.67517359696773
ALL,direction_state:volume_log^3,4625,-0.35946622409158324,5.0,2.373122227417491,2.219144717075831,-0.2803853065186528,-0.2602860098661068,2.005940205611098,4.7840115999281085,4.808245794830716,5.0,0.0,4.491192021061216
ALL,direction_state:volume_log_x_price_displacement,13875,-5.0,5.0,-0.1204017871550091,1.5530492399069167,-4.740458726347162,-2.092271921061535,0.0,3.8410998341007017,4.753949008817203,5.0,0.0,2.8694859339964425
ALL,direction_state:volume_movement_abs,13875,-5.0,5.0,0.04230530323337112,1.627426523931154,-4.835224795963818,-3.9008983904274532,0.0,2.7434352184188677,5.0,5.0,0.0,-0.5480407256677396
ALL,direction_state:volume_movement_abs^2,9250,-5.0,5.0,0.1776900629665816,2.092206486094618,-5.0,-4.75760291583919,0.025363247921551774,4.882962322153663,5.0,5.0,0.0,-2.3536174781926777
ALL,direction_state:volume_movement_abs^3,4625,-5.0,5.0,0.2955466809995606,2.661921056599178,-5.0,-4.923986370903891,0.0,4.999925,5.0,5.0,0.0,-1.0707685642043443
ALL,direction_state:volume_movement_signed,13875,-5.0,5.0,-0.13420829922283084,1.3729923098165753,-4.6948144387361905,-3.4415956072323515,0.0,1.5580189098825588,4.922362249192422,5.0,0.0,-0.5480407256677396
ALL,direction_state:volume_movement_signed^2,9250,-5.0,5.0,-0.09980778125353458,2.0520701272317337,-5.0,-4.895687908296231,0.0,4.7793188526338,5.0,5.0,0.0,-2.3536174781926777
ALL,direction_state:volume_movement_signed^3,4625,-5.0,5.0,0.4905611438420485,2.5873514583765846,-5.0,-4.961275047152817,0.0,4.999254923738245,5.0,5.0,0.0,-1.0707685642043443
ALL,forward_half_life:bias,13875,-5.0,5.0,4.720655362487397,1.0599820906779367,0.0,2.9555398679367704,5.0,5.0,5.0,5.0,0.0,0.24068366543765823
ALL,forward_half_life:directional_volume,13875,-5.0,5.0,1.636258873118098,3.1923658355497264,-5.0,-5.0,1.5445212346134483,5.0,5.0,5.0,0.0,-0.026321258108273793
ALL,forward_half_life:directional_volume^2,9250,-5.0,5.0,3.5698891597455353,2.2786625882498006,-2.006547159588206,0.0,5.0,5.0,5.0,5.0,0.0,3.1111763410575866
ALL,forward_half_life:directional_volume^3,4625,-5.0,5.0,0.7732992964658945,3.5752012560285764,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,1.9102093931530186
ALL,forward_half_life:price_acceleration,13875,-5.0,5.0,-0.840008557119338,3.2844232156789084,-5.0,-5.0,-1.2529729661978637,5.0,5.0,5.0,0.0,-0.6690919217513567
ALL,forward_half_life:price_acceleration^2,9250,-5.0,5.0,4.213012908997614,2.032198946966556,-4.924514612334823,-0.12212831268572522,5.0,5.0,5.0,5.0,0.0,1.4118403139362632
ALL,forward_half_life:price_acceleration^3,4625,-5.0,5.0,-0.0703560809080244,3.8121316659428954,-5.0,-5.0,-0.17908814507099535,5.0,5.0,5.0,0.0,-2.1498478299002177
ALL,forward_half_life:price_displacement,13875,-5.0,5.0,-0.3448851120646234,3.480343959758675,-5.0,-5.0,-0.27800363432872865,5.0,5.0,5.0,0.0,-0.8819076635369324
ALL,forward_half_life:price_displacement^2,9250,-5.0,5.0,4.039390067708112,2.238171221279609,-5.0,-1.400660697130761,5.0,5.0,5.0,5.0,0.0,-3.9687617016373165
ALL,forward_half_life:price_displacement^3,4625,-5.0,5.0,0.1587160037054913,3.7793648022997655,-5.0,-5.0,0.21366772056306793,5.0,5.0,5.0,0.0,-2.0891612321301234
ALL,forward_half_life:price_velocity,13875,-5.0,5.0,-0.512216961391399,3.476293204505027,-5.0,-5.0,-0.5044668300150723,5.0,5.0,5.0,0.0,-1.6148768029433578
ALL,forward_half_life:price_velocity^2,9250,-5.0,5.0,4.008470509188808,2.3048492676454653,-5.0,-1.8005590214163976,5.0,5.0,5.0,5.0,0.0,-4.747785136398116
ALL,forward_half_life:price_velocity^3,4625,-5.0,5.0,0.15075613383518865,3.8024321514293358,-5.0,-5.0,0.18786950251338524,5.0,5.0,5.0,0.0,-4.410817496169996
ALL,forward_half_life:price_velocity_x_acceleration,13875,-5.0,5.0,1.1993288052334532,2.386163587240866,-4.990041727514466,-0.7896460800626045,0.0,5.0,5.0,5.0,0.0,-0.8712233182331698
ALL,forward_half_life:relative_volume,13875,-5.0,5.0,-3.8272611716825593,2.0731837271082054,-5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,-4.378904994807906
ALL,forward_half_life:relative_volume^2,9250,-2.3774285536650934,5.0,3.490369638672126,2.1438485552752478,0.0,0.0,5.0,5.0,5.0,5.0,0.0,4.87491381429085
ALL,forward_half_life:relative_volume^3,4625,-5.0,0.0,-2.6158809755484658,2.1075937567694254,-5.0,-5.0,-2.2252516049984625,0.0,0.0,5.0,0.0,-4.9662748175113745
ALL,forward_half_life:relative_volume_x_price_velocity,13875,-5.0,5.0,0.09141583273511787,1.8488690154564618,-5.0,-3.0694240593541955,0.0,3.982471532135391,5.0,5.0,0.0,-2.3067152757410887
ALL,forward_half_life:spread,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,forward_half_life:spread^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,forward_half_life:spread^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,forward_half_life:spread_change,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,forward_half_life:spread_change^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,forward_half_life:spread_change^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,forward_half_life:volume_density,13875,-5.0,5.0,-3.823872700931344,2.0752430220000915,-5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,-4.377669003569014
ALL,forward_half_life:volume_density^2,9250,-3.63968346093215,5.0,3.4360215914623726,2.1943652200725245,-1.0059999656727117,0.0,5.0,5.0,5.0,5.0,0.0,4.874416255905699
ALL,forward_half_life:volume_density^3,4625,-5.0,0.0,-2.5904263748417575,2.12609776474171,-5.0,-5.0,-2.092140350838991,0.0,0.0,5.0,0.0,-4.965893087547929
ALL,forward_half_life:volume_density_x_price_displacement,13875,-5.0,5.0,0.044713163190361845,1.8547111212798169,-5.0,-3.266071211819678,0.0,3.883547836909053,5.0,5.0,0.0,-3.0113929646699824
ALL,forward_half_life:volume_log,13875,-5.0,5.0,-3.7730744245997987,2.057699668623854,-5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,-4.2150080532854135
ALL,forward_half_life:volume_log^2,9250,-5.0,5.0,2.670306198885861,2.4395751098696143,-3.4671578029888694,-0.7269884760552703,3.3813186560695403,5.0,5.0,5.0,0.0,1.8382137241563705
ALL,forward_half_life:volume_log^3,4625,-5.0,5.0,-1.9307036719266986,3.3505796553297262,-5.0,-5.0,-3.8098628904998018,4.018339547116031,4.4975860839554676,5.0,0.0,3.371093635507816
ALL,forward_half_life:volume_log_x_price_displacement,13875,-5.0,5.0,-0.1946503074162025,1.9228684903748523,-5.0,-4.567241949060299,0.0,3.591282088452819,5.0,5.0,0.0,-0.38834788613267446
ALL,forward_half_life:volume_movement_abs,13875,-5.0,5.0,-0.3334460070322239,3.2855542115147185,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-0.3696939743208752
ALL,forward_half_life:volume_movement_abs^2,9250,-5.0,5.0,2.933765928521632,2.7643905954040937,-5.0,-2.2830271887291844,5.0,5.0,5.0,5.0,0.0,-2.362380154336043
ALL,forward_half_life:volume_movement_abs^3,4625,-5.0,5.0,-0.13613465518329393,3.530986236148579,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-2.1069993075055455
ALL,forward_half_life:volume_movement_signed,13875,-5.0,5.0,-0.2703727104698564,3.197391496499565,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-0.3696939743208752
ALL,forward_half_life:volume_movement_signed^2,9250,-5.0,5.0,3.0323724531919343,2.689913302278029,-5.0,-1.3340749360838615,5.0,5.0,5.0,5.0,0.0,-2.362380154336043
ALL,forward_half_life:volume_movement_signed^3,4625,-5.0,5.0,-0.23336534828717,3.4874737939586353,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-2.1069993075055455
ALL,magnitude_state:bias,13875,-5.0,5.0,0.45927815423352153,1.1909243323289855,-4.00922542407632,-1.5527511248061845,0.516735123505675,2.087698349979866,4.257790822800212,5.0,0.0,2.978453340581296
ALL,magnitude_state:directional_volume,13875,-5.0,5.0,0.13039141800718246,1.3749620604591286,-4.266225497537544,-1.8623537729566684,0.0,2.9792612027940772,4.242546389674045,5.0,0.0,0.42052660719196877
ALL,magnitude_state:directional_volume^2,9250,-5.0,5.0,-0.36914768820156246,1.7275709897448102,-5.0,-3.726403268225639,0.0,1.9997292959392252,5.0,5.0,0.0,-1.7577411796636717
ALL,magnitude_state:directional_volume^3,4625,-5.0,5.0,-1.4189841518008735,2.295841572296312,-5.0,-4.971531552808362,-1.5230909331711433,3.181502061485215,5.0,5.0,0.0,-3.679651240436339
ALL,magnitude_state:price_acceleration,13875,-5.0,5.0,0.11935430641123768,1.9120899517920271,-5.0,-4.0780311736717705,0.0,4.361233573287573,5.0,5.0,0.0,0.9313310969211976
ALL,magnitude_state:price_acceleration^2,9250,-5.0,5.0,-0.06768553631180421,2.5808980611119816,-5.0,-4.91444017685066,0.0,4.890905164334055,5.0,5.0,0.0,-0.2852300690213156
ALL,magnitude_state:price_acceleration^3,4625,-5.0,5.0,0.23068497646299285,3.1937640408793855,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,2.8380097871735486
ALL,magnitude_state:price_displacement,13875,-5.0,5.0,-0.022496610993931892,1.5160577107942503,-5.0,-3.4518164199217347,-0.015290322018129902,2.721879923241476,5.0,5.0,0.0,1.2517797207447643
ALL,magnitude_state:price_displacement^2,9250,-5.0,5.0,-0.18750592450244852,2.204833980768185,-5.0,-4.884531217965279,0.14540958318837,4.034758449413635,5.0,5.0,0.0,4.0297713049983885
ALL,magnitude_state:price_displacement^3,4625,-5.0,5.0,-0.38688658857907954,2.7478235925014145,-5.0,-4.994060201022426,-0.11651494613216329,4.996459983118596,5.0,5.0,0.0,2.2618745307579937
ALL,magnitude_state:price_velocity,13875,-5.0,5.0,0.013426318208009467,1.5566647291220133,-5.0,-3.31892283829073,-0.011489764871439318,3.214861933893867,5.0,5.0,0.0,3.2810169295434437
ALL,magnitude_state:price_velocity^2,9250,-5.0,5.0,-0.18017954890743723,2.2367278442032337,-5.0,-4.885508233970091,0.1470690374176053,4.249496386931349,5.0,5.0,0.0,4.807973268550823
ALL,magnitude_state:price_velocity^3,4625,-5.0,5.0,-0.39877033330742623,2.794110055335161,-5.0,-4.997710734582745,-0.11651822253296595,4.996459983118596,5.0,5.0,0.0,4.392067719281591
ALL,magnitude_state:price_velocity_x_acceleration,13875,-5.0,5.0,-0.011867200326498281,1.536310470971349,-5.0,-3.3201429662991275,0.0,2.12183219403727,5.0,5.0,0.0,2.710111248245458
ALL,magnitude_state:relative_volume,13875,-5.0,5.0,0.26246531586205596,1.149305105508614,-1.3466106667155273,-0.8672521969820906,-0.05522605212355895,3.5693540652490348,4.384311597033471,5.0,0.0,-0.10047524652904195
ALL,magnitude_state:relative_volume^2,9250,-5.0,0.5182487543257283,-0.8918554646683469,1.6678053630711824,-4.919222279669581,-4.714362591121754,0.0,0.18107546697483956,0.33854036984655045,5.0,0.0,-3.3527687123826735
ALL,magnitude_state:relative_volume^3,4625,-0.15045494323737812,0.8801726444074924,0.31814240740417676,0.3681000121091552,-0.11559435970077948,-0.09849378748645093,0.008323717028085337,0.7975550700777396,0.8202457917660696,0.8801726444074924,0.0,0.7628770771683026
ALL,magnitude_state:relative_volume_x_price_velocity,13875,-5.0,5.0,-0.09622072219892573,1.027697318277273,-3.843868032050993,-1.7856772366607896,0.0,1.3737662427800903,3.3710048301648987,5.0,0.0,-1.5055897601062838
ALL,magnitude_state:spread,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,magnitude_state:spread^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,magnitude_state:spread^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,magnitude_state:spread_change,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,magnitude_state:spread_change^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,magnitude_state:spread_change^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,magnitude_state:volume_density,13875,-5.0,5.0,0.26754294839667864,1.1550653018890584,-1.3720141528632022,-0.8713883418877832,-0.053136558976861,3.5733179414709495,4.388280228985785,5.0,0.0,-0.12290824395152149
ALL,magnitude_state:volume_density^2,9250,-5.0,0.5157339632525388,-0.8920016738364487,1.6627978203315292,-4.920275290111802,-4.715551596028879,0.0,0.17813560685103036,0.3365155037300553,5.0,0.0,-3.333018946861867
ALL,magnitude_state:volume_density^3,4625,-0.14976189442642615,1.1023160687606444,0.41987704259994735,0.4754960554054165,-0.11528546791864677,-0.09838229977184047,0.010126206345888542,1.014778594674846,1.0316472325746062,1.1023160687606444,0.0,0.9808172441704027
ALL,magnitude_state:volume_density_x_price_displacement,13875,-5.0,5.0,-0.09388347946801785,1.0483961991703323,-3.8356467273072004,-1.8626262394044009,0.0,1.5752538128956137,3.377604637863547,5.0,0.0,-1.990709760361275
ALL,magnitude_state:volume_log,13875,-5.0,5.0,-0.08169043165985458,1.0165110731523532,-1.8183208786170484,-1.5037648570957995,-0.09728632470128389,1.8869341583257526,3.11443633203329,5.0,0.0,1.5746220444134502
ALL,magnitude_state:volume_log^2,9250,-5.0,0.6980535958856665,-1.169550421665153,1.9229054395570762,-4.846272637110925,-4.720972150497751,-0.049600748513377285,0.13286718701218841,0.4963266690679175,5.0,0.0,-4.683857484103421
ALL,magnitude_state:volume_log^3,4625,-5.0,0.038511744332869614,-2.246365509044442,2.1773208624338705,-4.81744090699591,-4.784768422648235,-0.7426500961219743,0.0,0.0,5.0,0.0,-4.283788930386555
ALL,magnitude_state:volume_log_x_price_displacement,13875,-5.0,5.0,-0.604268549405106,1.4058007456144204,-4.853386657775907,-4.4094548613517945,0.0,0.06202269926702177,0.941852464730589,5.0,0.0,-3.1538267504758517
ALL,magnitude_state:volume_movement_abs,13875,-5.0,5.0,0.04770077828615332,1.6273968261462077,-5.0,-3.188182738506972,0.0,2.6003549011844256,4.832271799428319,5.0,0.0,0.7349513686806289
ALL,magnitude_state:volume_movement_abs^2,9250,-5.0,5.0,-0.24657948934020957,2.0632801565014764,-5.0,-4.88142146036234,0.0,2.767143797293546,5.0,5.0,0.0,2.9068961739498267
ALL,magnitude_state:volume_movement_abs^3,4625,-5.0,5.0,-0.3417661341420641,2.628981453633561,-5.0,-4.999265877418153,0.0,4.9916479145974915,5.0,5.0,0.0,1.2921175140547894
ALL,magnitude_state:volume_movement_signed,13875,-5.0,5.0,-0.1351390151361435,1.400385127341189,-5.0,-2.848041691169143,0.0,1.679280409607355,4.822145523325728,5.0,0.0,0.7349513686806289
ALL,magnitude_state:volume_movement_signed^2,9250,-5.0,5.0,-0.2737650255883996,2.0263341486479107,-5.0,-4.885852527917243,0.0,2.9368983984095314,5.0,5.0,0.0,2.9068961739498267
ALL,magnitude_state:volume_movement_signed^3,4625,-5.0,5.0,-0.3841622424803894,2.5909935270997013,-5.0,-4.9956464234097,0.0,4.985395033817979,5.0,5.0,0.0,1.2921175140547894
ALL,observation_half_life:bias,13875,-5.0,5.0,4.463025960941828,1.4120495558226642,-1.1397775983787768,0.8993545914848056,5.0,5.0,5.0,5.0,0.0,-0.1291258484517278
ALL,observation_half_life:directional_volume,13875,-5.0,5.0,1.5492250629618645,3.0786993788221717,-5.0,-5.0,1.238038142316438,5.0,5.0,5.0,0.0,0.5750268761303304
ALL,observation_half_life:directional_volume^2,9250,-5.0,5.0,3.4642001765670476,2.277026174378829,-4.628951278361692,0.0,5.0,5.0,5.0,5.0,0.0,4.220130160816776
ALL,observation_half_life:directional_volume^3,4625,-5.0,5.0,0.7954249546467879,3.4920032449519973,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,2.5756471162771852
ALL,observation_half_life:price_acceleration,13875,-5.0,5.0,-0.717029597378795,3.268214664030577,-5.0,-5.0,-0.8858414316167904,5.0,5.0,5.0,0.0,-1.972528241097121
ALL,observation_half_life:price_acceleration^2,9250,-5.0,5.0,3.73973526438558,2.5566863524964294,-4.997551158164604,-2.7870857088385996,5.0,5.0,5.0,5.0,0.0,0.8154139678922485
ALL,observation_half_life:price_acceleration^3,4625,-5.0,5.0,0.18228128275998917,3.748097548370223,-5.0,-5.0,0.15817387171851166,5.0,5.0,5.0,0.0,-2.5936539539556316
ALL,observation_half_life:price_displacement,13875,-5.0,5.0,-0.18760912619687475,3.427826555260978,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-1.3468477585161196
ALL,observation_half_life:price_displacement^2,9250,-5.0,5.0,3.710987297371741,2.4669086485417013,-5.0,-2.1105026113091556,5.0,5.0,5.0,5.0,0.0,-4.2004971326669
ALL,observation_half_life:price_displacement^3,4625,-5.0,5.0,-0.048793265070653825,3.7180575301519907,-5.0,-5.0,-0.09525217562324916,5.0,5.0,5.0,0.0,-1.9499090749865482
ALL,observation_half_life:price_velocity,13875,-5.0,5.0,-0.3507461147183677,3.4384744093419872,-5.0,-5.0,-0.0834686009911482,5.0,5.0,5.0,0.0,-3.8739721277658625
ALL,observation_half_life:price_velocity^2,9250,-5.0,5.0,3.708214102372812,2.488419839760108,-5.0,-2.2151390219204106,5.0,5.0,5.0,5.0,0.0,-4.342087616824164
ALL,observation_half_life:price_velocity^3,4625,-5.0,5.0,-0.03342618478370917,3.73278012496683,-5.0,-5.0,-0.06660686481490785,5.0,5.0,5.0,0.0,-4.3374700720406345
ALL,observation_half_life:price_velocity_x_acceleration,13875,-5.0,5.0,0.8189681306534213,2.314487852636993,-5.0,-1.923693014096052,0.0,5.0,5.0,5.0,0.0,-2.0479415514287878
ALL,observation_half_life:relative_volume,13875,-5.0,5.0,-3.6106846078379253,2.2383273278164753,-5.0,-5.0,-5.0,0.0,2.770725112462972,5.0,0.0,-3.3392182474989043
ALL,observation_half_life:relative_volume^2,9250,-3.6556765744791146,5.0,2.8659329935622013,2.364392010494259,-2.4442177337831166,-1.2428609342617352,3.582246991749481,5.0,5.0,5.0,0.0,-1.0427456357507574
ALL,observation_half_life:relative_volume^3,4625,-5.0,0.2554783055607557,-1.987618145292419,2.141945198825327,-5.0,-5.0,-0.874582618736937,0.0225272558480607,0.2056927016674719,5.0,0.0,-0.1363121214270642
ALL,observation_half_life:relative_volume_x_price_velocity,13875,-5.0,5.0,-0.003915522118697559,1.7288184949859344,-5.0,-3.75389976538772,0.0,3.0522100888553623,5.0,5.0,0.0,-2.8316966767404206
ALL,observation_half_life:spread,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,observation_half_life:spread^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,observation_half_life:spread^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,observation_half_life:spread_change,13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,observation_half_life:spread_change^2,9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,observation_half_life:spread_change^3,4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,observation_half_life:volume_density,13875,-5.0,5.0,-3.607796901374626,2.239480318193202,-5.0,-5.0,-5.0,0.0,2.7779607160690754,5.0,0.0,-3.369041918075356
ALL,observation_half_life:volume_density^2,9250,-4.699106320916156,5.0,2.752222996684846,2.5229882627410394,-3.4996072637489792,-2.2648707993844073,3.588847949001779,5.0,5.0,5.0,0.0,-2.059337395249475
ALL,observation_half_life:volume_density^3,4625,-5.0,0.4785101651640178,-1.9303678574510716,2.1701227407970407,-5.0,-5.0,-0.8155739588508033,0.24148598539524566,0.4308066787505267,5.0,0.0,0.08164509979633477
ALL,observation_half_life:volume_density_x_price_displacement,13875,-5.0,5.0,-0.036083066448211985,1.7330828510589686,-5.0,-3.861442297806128,0.0,2.685191974896291,5.0,5.0,0.0,-3.6626665283057083
ALL,observation_half_life:volume_log,13875,-5.0,5.0,-3.3177853921726297,2.5112452216599914,-5.0,-5.0,-5.0,1.1910923543709917,2.92975261517093,5.0,0.0,-0.28683196433584346
ALL,observation_half_life:volume_log^2,9250,-5.0,5.0,2.3844286202626135,2.9194548374395914,-4.695780774007962,-4.222824102515182,3.4550778066244168,5.0,5.0,5.0,0.0,-4.150653480139946
ALL,observation_half_life:volume_log^3,4625,-5.0,4.787856548968013,-2.391034378826265,3.1721358370782284,-5.0,-5.0,-4.586209382681535,4.209690526938707,4.441908708913465,5.0,0.0,-4.601110492929974
ALL,observation_half_life:volume_log_x_price_displacement,13875,-5.0,5.0,-0.31782239112762256,2.0076036943714293,-5.0,-4.47472969625231,0.0,3.594059198640495,5.0,5.0,0.0,-2.3390784590205267
ALL,observation_half_life:volume_movement_abs,13875,-5.0,5.0,-0.4629511265104256,3.3102606711433196,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,-0.37973027248669855
